filepath,crop,disease_raw,environment,phash
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_231.png,Cotton,FW,closed,e539c3661c86c6b3
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_232.png,Cotton,FW,closed,e5669eb918d96146
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_233.png,Cotton,FW,closed,e5659a9259c9e46c
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_234.png,Cotton,FW,closed,e1329666cbc9b18d
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_235.png,Cotton,FW,closed,e56d8666199a9399
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_236.png,Cotton,FW,closed,e16996b41b4ad993
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_237.png,Cotton,FW,closed,e1329665c61979ce
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_238.png,Cotton,FW,closed,e52d9c669292cb93
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_239.png,Cotton,FW,closed,e8c69638993dc693
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_240.png,Cotton,FW,closed,e1199bb19ca6694b
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_241.png,Cotton,FW,closed,e3699ca69a999c19
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_242.png,Cotton,FW,closed,e1619632999b71cd
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_243.png,Cotton,FW,closed,e1699c86539c9c9b
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_244.png,Cotton,FW,closed,ee63956d1294da92
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_245.png,Cotton,FW,closed,eb4c94339a794c96
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_246.png,Cotton,FW,closed,e3639c4679989999
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_247.png,Cotton,FW,closed,f1699b921ccf644c
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_248.png,Cotton,FW,closed,e7649c8258996d9d
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_249.png,Cotton,FW,closed,f074ca83cccf9949
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_250.png,Cotton,FW,closed,e1679627c69a91cc
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_251.png,Cotton,FW,closed,e7649687981999d9
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_252.png,Cotton,FW,closed,e896976a99695a85
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_253.png,Cotton,FW,closed,e16b96b65809656d
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_254.png,Cotton,FW,closed,e1319e4e98967372
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_255.png,Cotton,FW,closed,e6199e86d9581c3d
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_256.png,Cotton,FW,closed,f166923297911e9b
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_257.png,Cotton,FW,closed,e3699d8f8cb83192
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_258.png,Cotton,FW,closed,e56c84369eb2931b
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_259.png,Cotton,FW,closed,e13b9bc78c4c6c58
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_260.png,Cotton,FW,closed,e296977998294ac7
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_261.png,Cotton,FW,closed,e13b974b98943b58
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_262.png,Cotton,FW,closed,e17c9ea59a5a9a90
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_263.png,Cotton,FW,closed,e96a95959a9cb09a
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_264.png,Cotton,FW,closed,e13095678e96cec9
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_265.png,Cotton,FW,closed,e34d8c66903793cb
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_266.png,Cotton,FW,closed,e31e94391c276d72
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_267.png,Cotton,FW,closed,e53996c7982c4973
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_268.png,Cotton,FW,closed,e96e97259c493394
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_269.png,Cotton,FW,closed,e87995a7db949418
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_270.png,Cotton,FW,closed,e5638694925adb99
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_271.png,Cotton,FW,closed,e0338466d2cd9b9d
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_272.png,Cotton,FW,closed,e76686969839c393
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_273.png,Cotton,FW,closed,e273946697a599a4
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_274.png,Cotton,FW,closed,e1699494dcc6877c
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_275.png,Cotton,FW,closed,e539934b9896cae2
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_276.png,Cotton,FW,closed,e1699427cb4ab4cd
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_277.png,Cotton,FW,closed,ec6bc334994e1699
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_278.png,Cotton,FW,closed,f1329467ce9a9c98
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_279.png,Cotton,FW,closed,e66a97c7183c2593
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_280.png,Cotton,FW,closed,e36b95b598866558
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_281.png,Cotton,FW,closed,e4648e699993331f
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_282.png,Cotton,FW,closed,e1639691c34dbc9c
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_283.png,Cotton,FW,closed,f0748692cdcfc48e
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_284.png,Cotton,FW,closed,e4699586d126c6de
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_285.png,Cotton,FW,closed,e163942d668666de
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_286.png,Cotton,FW,closed,e1649693b490dbda
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_287.png,Cotton,FW,closed,e16987c49c17c7c3
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_288.png,Cotton,FW,closed,e16d85949cc7c61e
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_289.png,Cotton,FW,closed,f43896c5cb8393b2
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_290.png,Cotton,FW,closed,e46dc622cdb492dc
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_291.png,Cotton,FW,closed,e869853471969adb
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_292.png,Cotton,FW,closed,e56992c69892c3db
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_293.png,Cotton,FW,closed,e1469624ca7bdc69
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_294.png,Cotton,FW,closed,e9328567363c72c5
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_295.png,Cotton,FW,closed,e5669e25d849cd94
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_296.png,Cotton,FW,closed,b8d9c36639d2660d
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_297.png,Cotton,FW,closed,bfc1c03f0ed0cdc1
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_298.png,Cotton,FW,closed,b78dc8b2244df29c
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_299.png,Cotton,FW,closed,bcccc33d2cd3c10d
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_300.png,Cotton,FW,closed,aefa81c43e7b60a4
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_301.png,Cotton,FW,closed,afe9d400c8b71b63
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_302.png,Cotton,FW,closed,ec96c589ca5b8738
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_303.png,Cotton,FW,closed,f961913b8ec0e51e
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_304.png,Cotton,FW,closed,b93c90239ff1d292
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_305.png,Cotton,FW,closed,a5f69cc49a893399
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_306.png,Cotton,FW,closed,ac3387f0d2c71b86
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_307.png,Cotton,FW,closed,e868858f97f03a33
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_308.png,Cotton,FW,closed,a8be8785c95a1a1f
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_309.png,Cotton,FW,closed,acfa97c1681b3c25
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_310.png,Cotton,FW,closed,a1b193639832cbf3
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_311.png,Cotton,FW,closed,a0999bcc98c7cdcc
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_317.png,Cotton,FW,closed,b9d9c2262dd2668d
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_322.png,Cotton,FW,closed,b231cfc7cc65318c
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_323.png,Cotton,FW,closed,b4c1c33c6dc3369c
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_324.png,Cotton,FW,closed,b7c8c8243e936cce
Z:\Crop Identification\Final Datasets\CLCE\FW\CLCE_FW_325.png,Cotton,FW,closed,acc1936e6d949a4b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_172.png,Cotton,HL,closed,f564c3639c9cc899
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_001.png,Cotton,HL,closed,f29c9ec9cd1a9826
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_003.png,Cotton,HL,closed,e16696c3c69a3c9c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_004.png,Cotton,HL,closed,aff2d0a512ca6cb4
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_005.png,Cotton,HL,closed,f564c3c39838c9d9
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_006.png,Cotton,HL,closed,e54496d298b5c9d3
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_007.png,Cotton,HL,closed,f1c3923c4ee16c1b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_008.png,Cotton,HL,closed,f098cbc79e646532
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_009.png,Cotton,HL,closed,f14d921e8eb2642f
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_010.png,Cotton,HL,closed,f463cb9899c968c9
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_011.png,Cotton,HL,closed,e133966cc3cc38dc
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_012.png,Cotton,HL,closed,e5c496921939cdd3
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_013.png,Cotton,HL,closed,e1c99e9cccc3246d
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_014.png,Cotton,HL,closed,f458cbc79ac66330
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_015.png,Cotton,HL,closed,e4c79b18986963c7
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_016.png,Cotton,HL,closed,baecc19706da3b21
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_017.png,Cotton,HL,closed,e1669ec3ce993918
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_018.png,Cotton,HL,closed,e56d9ac3981cccc3
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_019.png,Cotton,HL,closed,f0cc969ec9631c63
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_020.png,Cotton,HL,closed,a539971a98cccb66
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_021.png,Cotton,HL,closed,f458c3c39b86316b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_022.png,Cotton,HL,closed,f467c3929ec948c9
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_023.png,Cotton,HL,closed,e169969659969659
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_024.png,Cotton,HL,closed,e17396e44acc3939
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_025.png,Cotton,HL,closed,f458c3c39e276c32
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_026.png,Cotton,HL,closed,e5659b3898c3cd98
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_027.png,Cotton,HL,closed,e37297a50c9c69c9
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_028.png,Cotton,HL,closed,e7d29c949b6b9224
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_029.png,Cotton,HL,closed,e86696b596d86991
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_030.png,Cotton,HL,closed,e17096e7c69a4c8d
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_031.png,Cotton,HL,closed,e5619ec69390c99b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_032.png,Cotton,HL,closed,e36b9cb448c6646d
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_033.png,Cotton,HL,closed,f15983929e6dc86c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_034.png,Cotton,HL,closed,be6cd1d00cdff00a
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_035.png,Cotton,HL,closed,e9629ea5b5d85292
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_036.png,Cotton,HL,closed,e04d96cbc9b29c72
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_037.png,Cotton,HL,closed,e36694cdc6987998
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_038.png,Cotton,HL,closed,e56396cc9330cbc3
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_039.png,Cotton,HL,closed,e1c9963cc6b64c63
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_040.png,Cotton,HL,closed,f1389bc7940d6dc2
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_041.png,Cotton,HL,closed,e1668eb4969932cb
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_042.png,Cotton,HL,closed,e36494c3c6927e9c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_043.png,Cotton,HL,closed,e566d2639a38c9d1
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_044.png,Cotton,HL,closed,e34b95b498c69c2e
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_045.png,Cotton,HL,closed,e1939e4e946c6e25
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_046.png,Cotton,HL,closed,bff3d08c61c84b25
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_047.png,Cotton,HL,closed,f467c3b49e494899
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_048.png,Cotton,HL,closed,e14697b49a58d29b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_049.png,Cotton,HL,closed,e17294e5c2cf49cc
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_050.png,Cotton,HL,closed,e57196ce989cc983
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_051.png,Cotton,HL,closed,e1cb963ccaf28c38
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_052.png,Cotton,HL,closed,e11993e79c6e4b24
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_053.png,Cotton,HL,closed,e4478fb499494bc9
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_054.png,Cotton,HL,closed,f93691e1861bcccc
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_055.png,Cotton,HL,closed,e54c96c69931cbc3
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_056.png,Cotton,HL,closed,f05b96c7496c9c85
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_057.png,Cotton,HL,closed,e46d879619cb913c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_058.png,Cotton,HL,closed,b16397b1cc1d1c4d
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_059.png,Cotton,HL,closed,e17296e7ca183ccc
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_060.png,Cotton,HL,closed,aea6d4c109587f95
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_061.png,Cotton,HL,closed,e1329458cbcd99d9
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_062.png,Cotton,HL,closed,e56496e69839c993
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_063.png,Cotton,HL,closed,f07896c74d1c9c87
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_064.png,Cotton,HL,closed,e16393319cddcb18
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_065.png,Cotton,HL,closed,e14b97709cb46dc2
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_066.png,Cotton,HL,closed,bff0c0bdc10668ea
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_067.png,Cotton,HL,closed,e5689cb4c9499a9d
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_068.png,Cotton,HL,closed,e169969699866a79
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_069.png,Cotton,HL,closed,e13396c6cb8c3999
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_070.png,Cotton,HL,closed,e56193c69898cf93
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_071.png,Cotton,HL,closed,e57192c7981ec9c3
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_072.png,Cotton,HL,closed,e1c9961cdaa63c66
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_073.png,Cotton,HL,closed,f03296c7c96c99e4
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_074.png,Cotton,HL,closed,e46b8f94934a5a93
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_075.png,Cotton,HL,closed,e561969c99c6cd1a
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_076.png,Cotton,HL,closed,e33496c79c1ac9c5
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_077.png,Cotton,HL,closed,e58ec3a5983cc9c6
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_078.png,Cotton,HL,closed,f3238e92cdc991b4
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_079.png,Cotton,HL,closed,e43686e75996b158
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_080.png,Cotton,HL,closed,e14d9cb6cb32328e
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_081.png,Cotton,HL,closed,e530d3c7989ccc93
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_082.png,Cotton,HL,closed,e1699cb4cb523927
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_083.png,Cotton,HL,closed,e13993c39cb649b4
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_084.png,Cotton,HL,closed,e164967a9c96989d
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_085.png,Cotton,HL,closed,e1499eb0cc96346f
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_086.png,Cotton,HL,closed,e06997965ad39598
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_087.png,Cotton,HL,closed,e13694cdce9931ca
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_088.png,Cotton,HL,closed,bb8cd1c08fb36a0b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_089.png,Cotton,HL,closed,f08d864bcbb69e42
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_090.png,Cotton,HL,closed,ac34c7499bcdb017
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_091.png,Cotton,HL,closed,bbac84936a6c71c3
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_092.png,Cotton,HL,closed,afc6c029db3527e0
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_093.png,Cotton,HL,closed,aff0c0ad91501ebb
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_094.png,Cotton,HL,closed,a96ec33c94b44cd6
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_095.png,Cotton,HL,closed,beccc093c97b123c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_096.png,Cotton,HL,closed,bbccc0d30e2d313e
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_097.png,Cotton,HL,closed,f53892c394b64ba6
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_098.png,Cotton,HL,closed,aec6d0391bf626c1
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_099.png,Cotton,HL,closed,ac3c84499bc3b1b7
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_100.png,Cotton,HL,closed,e590c68c96c79b39
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_101.png,Cotton,HL,closed,e59086cc9ec6cb39
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_102.png,Cotton,HL,closed,b4e3cb389e986989
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_103.png,Cotton,HL,closed,e0cc9696c339596b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_104.png,Cotton,HL,closed,e19997c79c264c6c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_105.png,Cotton,HL,closed,ab65d0b985da5a70
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_106.png,Cotton,HL,closed,e1b196389cc69b39
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_107.png,Cotton,HL,closed,e566cbb096989c99
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_108.png,Cotton,HL,closed,b4e3c3b69609cbc8
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_109.png,Cotton,HL,closed,e190876d9ac7993c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_110.png,Cotton,HL,closed,fbd3d42c4e207293
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_111.png,Cotton,HL,closed,bea8c0b4cbc19787
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_112.png,Cotton,HL,closed,fb73d09d4e842c4a
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_113.png,Cotton,HL,closed,a3bc95c31ee7e880
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_114.png,Cotton,HL,closed,a166931c9cd9c99b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_115.png,Cotton,HL,closed,afd6d0491b1525a7
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_116.png,Cotton,HL,closed,a9fc94c38e93e158
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_117.png,Cotton,HL,closed,ae59c0a55bdaa319
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_118.png,Cotton,HL,closed,aa9990f0c9a74f4e
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_119.png,Cotton,HL,closed,aa9994d48f275a56
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_120.png,Cotton,HL,closed,e17696c3ce1869cc
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_121.png,Cotton,HL,closed,acd6d24b8fb1e908
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_122.png,Cotton,HL,closed,ec9cc14b93b15a63
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_123.png,Cotton,HL,closed,e59186189cc7db6c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_124.png,Cotton,HL,closed,e4cb86984b39b167
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_125.png,Cotton,HL,closed,f092864bc79d9a0f
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_126.png,Cotton,HL,closed,e81bc5b4d2ce9386
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_127.png,Cotton,HL,closed,bca3c2969b6c998c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_128.png,Cotton,HL,closed,b7b8c09bc72cc496
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_129.png,Cotton,HL,closed,aeced1a5d81b0be0
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_130.png,Cotton,HL,closed,b166d32e9692cc99
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_131.png,Cotton,HL,closed,e5649ac698986fc3
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_132.png,Cotton,HL,closed,aef4d04818b32f1f
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_133.png,Cotton,HL,closed,bacdc197c6723e08
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_134.png,Cotton,HL,closed,becbd1b4c2762528
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_135.png,Cotton,HL,closed,f9a1d39c8e966cc0
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_136.png,Cotton,HL,closed,e1699e9699cb4319
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_137.png,Cotton,HL,closed,f072cfc74d983229
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_138.png,Cotton,HL,closed,b23cc392c469cfa6
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_139.png,Cotton,HL,closed,f46cc692c99b9859
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_140.png,Cotton,HL,closed,e17396c45a9839cb
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_141.png,Cotton,HL,closed,e7459ad299194d8b
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_142.png,Cotton,HL,closed,f161d3980cc7646f
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_143.png,Cotton,HL,closed,f199cbc39c664c34
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_144.png,Cotton,HL,closed,ac3cc460dacd9d3c
Z:\Crop Identification\Final Datasets\CLCE\HL\CLCE_HL_145.png,Cotton,HL,closed,f058c7c3cc1d9c96
